UserSK,CourseSK,DeviceSK,EnrollmentDateSK,CompletionDateSK,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,EngagementScore,CourseCompletion
4130,2,2,523,,43.66732322187858,3,1,61.28834714155953,29.14163717463696,0.2269944055696059,0
4131,5,1,39,,70.0169936987475,16,6,73.91319740162271,11.97496540537164,0.6990556860511296,0
4132,3,2,362,,80.4649054401024,16,3,51.3607138857946,92.55611012114976,0.6342393078935081,0
4133,3,2,430,,9.495266399234444,1,9,95.73119448700884,7.213422570258188,0.345253195550928,0
4134,2,1,416,,61.15473401250994,20,2,51.92398293884038,30.890548121502302,0.6025469714013708,0
4135,4,2,150,238.0,51.83868561433587,11,10,99.58319819391885,47.7095579371546,0.687840571278171,1
4136,1,1,280,295.0,60.23230149390586,10,10,94.65520240279996,28.49722497984057,0.6994389102346944,1
4137,1,1,277,309.0,65.67388501744162,6,6,93.36601373055277,64.08486227842776,0.5177647339166027,1
4138,4,2,646,,42.36776246569101,2,3,97.18439663741184,12.26441772252034,0.2726176410695746,0
4139,5,2,24,,9.8085780510645,20,0,85.08195557379281,71.36384803174242,0.3629763342302907,0
4140,4,2,156,219.0,64.0179043690957,6,1,77.07731293526463,69.60161797413284,0.3455233333341658,1
4141,3,1,539,,87.58307119510187,15,6,56.20257242365667,58.40832689146458,0.7415416565753494,0
4142,2,2,522,,91.68320813484566,1,0,69.57006472863995,59.58772651501785,0.32201841810593085,0
4143,3,1,625,,62.93336876350551,14,10,56.59736643520038,17.369743820500883,0.7752009012184865,0
4144,4,2,516,533.0,81.22001059601361,15,10,64.08003318820583,56.25473854127689,0.8534464890911461,1
4145,5,2,299,347.0,64.5319674365883,16,8,91.57513596213482,41.7004566064648,0.7472512386029169,1
4146,5,2,600,,9.967950397064074,5,1,75.95322087155972,17.715826228875486,0.14684725960536701,0
4147,5,1,186,214.0,47.7287407296156,14,8,87.76910606532834,35.34571601910754,0.657334365471742,1
4148,5,1,572,597.0,52.8461402408596,0,5,72.40425379512905,78.89459390259505,0.3412356885277414,1
4149,2,2,678,708.0,19.88407810687448,12,6,77.80594928882873,90.55294988014371,0.46357021877909793,1
4150,1,2,453,,26.26789047493798,7,2,51.44470211781585,38.13351276089128,0.26840234974464233,0
4151,2,1,436,460.0,69.68203411455845,19,7,94.46744651160412,50.12253451433124,0.7812604827691524,1
4152,5,1,373,,8.997142173560018,20,2,55.76262804815215,92.4604915210852,0.4269098799109226,0
4153,1,1,359,449.0,93.26246982578284,15,2,75.61025359184316,74.26803562111681,0.6273346395556276,1
4154,5,1,493,,34.81326357539446,15,6,74.70533099796734,18.51021897210445,0.5638429706878897,0
4155,2,2,615,,75.81569922650739,4,4,95.34289168423892,56.13752530964465,0.4519174267764608,0
4156,4,2,413,449.0,70.94643359801591,14,6,87.10146333794832,57.349517985333954,0.6688523441103297,1
4157,2,1,348,,42.65526056986961,7,3,57.70865770262053,57.47631414847063,0.3569186877659314,0
4158,1,2,267,,38.19487473264678,0,6,99.74506256733572,3.411769485059624,0.32523156291257277,0
4159,1,1,709,,70.10105667828145,16,2,53.13289931523055,84.71973294689379,0.5660067623207842,0
4160,2,2,186,260.0,39.04956376789424,14,6,72.97762235543732,75.91088655687628,0.5614418359352117,1
4161,3,1,506,,18.430636567728104,1,2,77.3715392935608,17.566611679453224,0.1420114380031796,0
4162,4,2,281,342.0,23.60720580370592,6,0,86.64263166352747,90.90894552717,0.17611009436891836,1
4163,4,2,365,,44.11499771787267,10,2,62.62742203625466,34.69450738347065,0.3785010018835926,0
4164,5,1,400,410.0,53.45355500724496,9,8,55.97131344031852,84.35659310835291,0.5932793658538889,1
4165,5,1,590,,12.864225492579184,3,4,52.04851421707568,28.06373234085513,0.22326609948051543,0
4166,4,2,376,460.0,74.67929058528664,14,9,92.8171313353704,35.335176525137214,0.7814214824468545,1
4167,4,1,487,,91.04303037687065,17,1,50.131063295928136,62.96161600247372,0.6198609970234311,0
4168,4,1,528,582.0,83.56508544781056,15,8,64.22731749024604,81.64465954573834,0.7946773668308448,1
4169,2,2,240,,17.387993976692737,16,7,69.85855481018952,56.364273065568746,0.5551641610461894,0
4170,2,2,367,,64.99377192991417,17,7,61.59153530849058,58.5355385661743,0.7321399166987405,0
4171,2,2,518,,10.866728285600812,12,6,52.5321930137862,0.1007001387128725,0.4332049154796136,0
4172,1,1,299,,26.13451708514575,4,2,78.12526354899245,8.58800766743839,0.21795347405642318,0
4173,5,2,688,,11.994191993432825,2,10,52.6896471863867,27.77814268685489,0.4036677383932598,0
4174,5,1,589,,9.238552571266975,1,6,65.11730441575489,89.89409248328012,0.24438972943925666,0
4175,3,2,507,579.0,71.27066661396482,4,7,92.81041672287834,69.17635455849872,0.5366113430843393,1
4176,1,1,158,,71.71747909042693,20,2,68.36361145257553,3.627304311232405,0.6381162865907842,0
4177,1,1,141,189.0,79.83823177248526,18,4,91.00007707474136,50.52920299046455,0.6987951942309666,1
4178,1,1,291,306.0,71.91620900412677,18,10,86.40054225138189,82.00557464538421,0.8721163292213864,1
4179,3,1,413,,64.36483089607557,5,5,76.30758798283041,19.912617369352493,0.4633570011544032,0
4180,4,1,426,455.0,35.71427901244785,12,4,82.8993677323998,92.17812915786588,0.45021132799153557,1
4181,2,1,686,,20.709148969967817,3,8,51.28652898887281,91.13013346726142,0.38301533798116555,0
4182,3,1,181,207.0,78.74783742273961,17,6,63.320014279506,75.01667955614231,0.7451227831715314,1
4183,5,1,44,,24.29722954501521,5,4,70.04567993969759,0.7463019032974194,0.2950991183836933,0
4184,2,2,724,,49.23770647419965,10,7,66.41163273219983,27.834456784448548,0.5624163701552217,0
4185,2,1,116,140.0,20.81526691368732,8,8,83.92193127980255,44.80563474064022,0.46670559950294077,1
4186,1,2,336,,4.782075591981714,2,7,68.54841081701372,38.09180470132327,0.2793824340586135,0
4187,1,2,224,,48.0898480615668,4,5,71.50428038580559,13.884004571628438,0.39188553614712,0
4188,4,2,625,709.0,89.68763299232606,16,10,72.5817698832148,32.41067862278152,0.8986272065536323,1
4189,5,2,258,,8.46013472666029,2,6,91.68588000329986,1.722868778586395,0.258435044394414,0
4190,1,2,262,304.0,42.381922475114806,20,6,75.4019246427512,42.536562904347264,0.6726628239417267,1
4191,4,2,245,,69.84007082245509,18,10,65.67064054900226,37.480441432469824,0.8651250771542468,0
4192,1,1,336,,72.1832592229265,5,6,80.55954573353392,29.219112176064776,0.5230180190538608,0
4193,3,1,573,638.0,23.0295833735672,16,10,98.17249596325,89.64537546086396,0.6741608240639055,1
4194,2,2,567,,35.06587663894391,0,3,77.68021361240751,94.19435103574834,0.21469587773209828,0
4195,5,1,139,,64.51545926094488,0,0,75.02901698362261,48.54042768107482,0.2138663150938839,0
4196,2,2,75,132.0,35.479186920955954,20,4,80.5054517146534,78.87027791070517,0.5827523382654822,1
4197,4,2,664,,3.618243357169079,19,3,87.67146061062101,11.836373107832632,0.42546322597614533,0
4198,2,1,614,,8.845711006862953,9,5,52.73753030887699,57.29801198127144,0.34306652924501596,0
4199,5,1,602,,82.12335751336614,4,9,52.81648353152886,74.95742030972507,0.6398230308271536,0
4200,1,2,90,,72.13460049410236,2,4,62.01644720982086,72.0470643386749,0.4061884141342244,0
4201,3,2,638,687.0,81.93016749118715,2,7,70.1461309762488,51.31760142088333,0.5391733100839788,1
4202,4,1,257,310.0,50.66859543345856,15,4,66.06872433035574,91.07908934747353,0.5505687066487303,1
4203,3,2,640,709.0,68.30383921601431,7,6,86.27950249564228,43.27699584799432,0.5432875065394726,1
4204,2,2,227,284.0,37.97295746247948,7,8,61.85020391449655,62.1857696364396,0.5078163551611451,1
4205,4,1,112,183.0,91.81883652146236,3,6,90.42697964633912,80.92060528166539,0.5558063040266048,1
4206,3,2,563,638.0,32.772608393624594,10,8,98.16729704235316,56.3138156860266,0.5403042885124046,1
4207,4,2,10,62.0,33.49895706225697,1,9,82.66651896217695,66.20066651158972,0.42608396753341343,1
4208,1,2,79,,91.50667017840036,3,6,74.89833862200557,56.267027796320825,0.5547551054067391,0
4209,2,1,111,185.0,54.10462792492301,1,10,88.62788793365883,60.85329847811904,0.5288051423148904,1
4210,5,2,580,,4.01180912493514,10,7,59.630677823646806,57.4710979927708,0.4101212815514855,0
4211,4,1,378,,18.78374881084193,10,0,78.23185114468544,35.106665281864935,0.2265337691131656,0
4212,2,2,19,,83.68930922606224,5,0,97.75334134762662,72.42870446376547,0.3617658484681348,0
4213,3,2,553,,49.78214071680444,6,4,65.84348818214187,4.656876124815468,0.39758438155462966,0
4214,4,1,67,126.0,31.66609776260344,8,3,97.67117716633012,81.47921845048714,0.33658002363076184,1
4215,1,1,350,,57.56261331685464,1,9,91.37697425313924,52.5678519171082,0.5071166695077259,0
4216,5,2,653,,55.63104461988268,4,4,97.89526431367187,14.443426016318494,0.3839469951891766,0
4217,1,2,9,,74.86325275722845,14,7,70.18052460509175,45.91628890966612,0.7153749623602711,0
4218,5,2,368,,53.44771661042306,4,9,59.7956085892345,64.5162031541821,0.5432597887900409,0
4219,1,2,356,446.0,48.14704853819908,17,6,60.52667054543815,75.73533616931093,0.6420767381472613,1
4220,3,2,408,428.0,81.18139891030295,10,10,66.89502208792831,85.0835647020962,0.7699835502350852,1
4221,1,2,329,340.0,69.29228606154743,17,9,97.66746500407784,4.36726295660077,0.8132808664335663,1
4222,4,1,665,694.0,6.637846921146373,11,10,89.8532509896983,33.04566257154893,0.5356298659696465,1
4223,3,2,434,,8.608096724262186,18,2,64.36437430145573,60.4307595212112,0.39226662953819225,0
4224,2,1,131,,98.17933330586942,12,0,89.59489693739759,26.584528344154435,0.5272260880388635,0
4225,5,2,448,,79.22084171444236,6,1,93.68776609510093,3.3438556521770413,0.39671817579723684,0
4226,4,2,178,,11.581454133616107,1,5,52.5070011051368,14.95627763326034,0.21894628878003655,0
4227,3,1,549,,79.42948628237983,3,10,58.12787199228261,16.2905610611885,0.6474180220114273,0
4228,4,1,391,,60.36894510857788,13,1,63.77759209779888,61.06308152281237,0.4499017981495414,0
4229,5,1,584,,71.75552932184351,7,4,68.92245506506907,12.688146888358942,0.48824483478741826,0
4230,1,2,725,,59.2094505886645,12,1,54.997496200587335,81.26678466213926,0.4293306970285147,0
4231,4,2,487,,42.93499686102881,11,4,67.77870731174957,29.45349549045958,0.45786001376211655,0
4232,5,2,277,,14.851978745472415,1,9,57.197336247513846,29.759504251307,0.3632915547479801,0
4233,4,2,322,396.0,59.04051647613354,9,5,93.2283732303468,67.72112863618504,0.5120940730736004,1
4234,5,2,472,,71.58292274039309,12,2,71.91753568087898,84.4875928056857,0.5043305106968291,0
4235,3,1,333,,47.4485721131844,0,7,83.45646132781032,6.309831540169631,0.3897257503125351,0
4236,2,2,421,,20.417795623653287,6,8,57.14343634217786,51.51105476965253,0.432033975692939,0
4237,3,2,606,,26.45251285011606,14,7,66.046839254544,48.2841210517911,0.5523551362064842,0
4238,5,2,225,,10.382078632424802,1,6,87.26386351153121,12.48034625129173,0.2482404745435447,0
4239,4,1,271,330.0,31.2744556624984,17,1,92.18352131372905,84.38023992435039,0.4185944458801982,1
4240,3,2,415,503.0,2.14107539124554,19,5,99.45907197394553,78.64317290999908,0.48715496478649795,1
4241,4,1,41,,56.942305356530426,5,7,82.99206550348526,1.2140522462232295,0.505028158582741,0
4242,4,1,670,,98.8379493991755,18,4,64.27228411935846,39.73778305829402,0.7627754323024578,0
4243,2,1,305,,42.25415772087575,4,4,75.58751138935264,49.78738456480062,0.33890125160130397,0
4244,1,2,322,,97.47872281257509,16,0,69.59921673713215,45.23793051846341,0.5915331638818792,0
4245,4,2,366,428.0,28.778431381462525,13,2,78.029646720195,80.60394500382189,0.3768559230151585,1
4246,4,1,528,,10.59481537963249,13,5,87.08879943224662,50.593482182975166,0.4156228508619721,0
4247,1,2,498,557.0,40.133957297116496,16,0,52.01776099628257,43.982646214547415,0.3984286229660255,1
4248,1,1,322,,8.195533428240283,12,0,79.33145439853072,49.73961569356587,0.22421185109775252,0
4249,4,2,265,345.0,78.63453074397587,16,9,97.3287893235105,41.16200321105108,0.8280736474255385,1
4250,2,1,555,,46.546557656837145,1,1,99.99498421511456,45.62591958179508,0.2033568621861859,0
4251,3,2,439,,72.39244950630531,20,2,98.65583430046912,58.35724775416183,0.6403892028913111,0
4252,2,1,84,141.0,30.31929235812193,16,9,97.21822531683964,20.957013773584222,0.6653754160547036,1
4253,3,1,438,496.0,29.37939754741528,7,10,68.99389825532816,73.98804498468743,0.5455441351347382,1
4254,2,2,436,449.0,86.0163746598983,17,4,97.94651031612884,79.556909116145,0.702933080760553,1
4255,5,2,463,,72.23066384972883,7,1,63.90351277928757,25.16001151286164,0.38984581751439257,0
4256,3,1,586,,92.3346680856742,3,7,68.4664976167359,55.26980163181416,0.5908763312285267,0
4257,4,1,621,710.0,91.57825827525934,16,7,79.59707162343238,16.2173061352626,0.8049947567252059,1
4258,1,1,346,427.0,69.23374389993224,7,7,74.58046890345155,93.31362867608148,0.5797518963997419,1
4259,1,1,540,,83.85344108634882,15,3,92.7692749566462,89.46248688086695,0.6289833845295688,0
4260,2,1,318,404.0,74.8850674443386,14,7,70.23069165142203,20.0158850653822,0.7154484218138369,1
4261,2,2,702,853.0,88.98289336666188,2,9,73.71936710464168,73.30486843652821,0.6295888778174814,1
4262,5,2,81,,32.75050433344509,4,5,53.11977016215267,42.79069793830631,0.3402313546024955,0
4263,4,2,719,,41.28102719984242,15,10,62.93405685320244,58.57277701127895,0.7189547184118417,0
4264,5,2,167,,53.920899930847874,13,1,75.599781285465,12.355934085990215,0.42818845094761454,0
4265,4,2,512,531.0,18.50945799729765,4,2,91.04458675206648,53.07892344422103,0.1922766137295946,1
4266,5,1,664,,15.865210774203646,17,3,66.7715325665533,56.678429468965966,0.43337087700874305,0
4267,3,2,512,,4.009344066341088,13,3,59.760573177982096,73.20665195251462,0.3267807306246831,0
4268,1,2,121,,58.74995808886323,18,5,68.62369698792479,38.86123319436511,0.6611148877576009,0
4269,1,1,541,611.0,22.191193166515983,16,3,81.89711795449202,94.21498540191556,0.43800660286971715,1
4270,1,1,564,603.0,25.966016200107678,5,9,85.18308128004853,63.42781576640705,0.46738364231019713,1
4271,1,1,250,,15.80135531254892,18,7,79.94144579565815,18.029673331756136,0.5831544314949187,0
4272,5,1,98,,43.26965372884071,3,4,96.39828459971424,44.49239572671184,0.32565428100216515,0
4273,5,1,401,,81.2613466215723,6,2,62.01752294277093,10.19857925740556,0.43692243527449115,0
4274,2,1,196,234.0,50.93368972557791,8,9,51.79017258569676,86.54574783833951,0.601460310065573,1
4275,3,2,17,86.0,93.93623893970346,20,9,81.67593628182995,44.870963018984725,0.9462674272467883,1
4276,3,2,727,,47.69362733151047,13,3,78.18917453912778,2.962627288679509,0.4738845401761342,0
4277,3,1,573,597.0,81.98049233664332,10,8,91.03145169091516,44.09025247928137,0.7060084422018235,1
4278,3,2,282,,34.52928084124606,7,7,51.0833708592084,8.640612969466998,0.462887011759622,0
4279,3,2,227,,83.32538033812129,4,8,81.99309016900342,39.40444898675375,0.6105377597430737,0
4280,4,2,522,583.0,28.68054183186805,10,9,65.57978007234614,82.96198274694436,0.559857536733649,1
4281,3,1,369,443.0,98.12191942239254,20,2,91.84041549411882,91.1875151697018,0.7270314174246485,1
4282,2,1,410,,89.83255107922412,2,10,62.08050887876949,8.058838123541612,0.6657830415389873,0
4283,1,1,122,,69.07290499838552,16,10,54.02635368860156,27.169080293081706,0.8292085325108904,0
4284,4,1,503,540.0,66.35709152304874,8,4,78.88169864829172,93.276045584639,0.48673255134181015,1
4285,1,1,113,177.0,54.82644054484683,16,8,75.69905926085345,63.90682624733312,0.7145685465048738,1
4286,5,1,24,,91.04598741528304,6,2,74.82920474155517,24.034947852357703,0.4698715379783238,0
4287,4,1,629,681.0,22.241917189192133,10,8,86.51450985954736,94.06188029304484,0.5048429125301389,1
4288,1,1,554,,36.24087069239142,13,4,56.96172506504507,29.83531074815596,0.4686511724711211,0
4289,1,2,728,854.0,29.7394508213594,8,4,91.99390213266145,73.7326905192646,0.3634251730037605,1
4290,2,1,523,609.0,86.43966786681274,20,5,60.54490743122434,71.84521017486318,0.7876912414309446,1
4291,3,1,634,708.0,97.62537863428062,1,5,99.88190672004816,61.06025284665797,0.5086932672522061,1
4292,1,2,323,,47.3136153219162,5,1,98.04129474714006,56.33582073848317,0.27260620927910506,0
4293,5,1,307,,83.66198539863738,3,9,74.06807385565445,25.997186411955685,0.6283376707272058,0
4294,5,1,589,,82.7955202017468,2,6,74.27748505055598,38.11249667775396,0.5087543256215734,0
4295,4,1,105,186.0,96.04117620109342,12,10,98.9075866525106,24.33096799482129,0.8533559915609912,1
4296,1,2,15,40.0,44.40446030910688,9,7,74.6239643188908,36.160906853429175,0.5294741638687203,1
4297,5,1,242,,84.10139572331792,2,7,89.67869161238224,20.57975650601768,0.5464847713345463,0
4298,1,1,39,,36.97585546378053,6,10,65.43638651827538,21.764400204055235,0.5544580996564131,0
4299,5,2,5,90.0,21.959961067734604,13,7,98.07124382990406,57.28141339853511,0.5205601947448488,1
4300,1,1,630,,26.09711270357645,9,7,53.858444681587926,12.684861430386384,0.4678254340679174,0
4301,1,1,115,,1.8271157130417184,5,9,96.51599083919308,35.787751072181976,0.3860975605751209,0
4302,4,1,491,,72.42623119066768,17,10,63.44743900373901,49.49192026351669,0.8571672104077823,0
4303,4,2,566,,35.80127611809115,5,6,75.24078272435503,41.3959093469244,0.4005042014121498,0
4304,5,2,334,385.0,80.55063590581634,7,2,84.59745094942835,93.94578497880404,0.4511957493140623,1
4305,4,2,664,,38.72982327482,11,3,59.38504918161316,1.6597182834976354,0.4103663818765686,0
4306,5,1,388,,54.08303564893821,1,3,68.24244937811572,59.86265261550975,0.295401431792109,0
4307,2,2,128,180.0,70.56720424890595,6,5,73.41217019130265,71.44034889436188,0.5009096487718089,1
4308,4,1,691,855.0,92.30846977287489,1,6,76.49841538563501,98.67375579587303,0.5241219435471023,1
4309,5,2,86,,22.00041447347205,11,0,63.2114458238817,95.29626866495022,0.2540322521064326,0
4310,4,1,271,312.0,74.9434618801968,3,10,51.12320567294464,93.54735436570488,0.6323116443859517,1
4311,3,2,404,442.0,65.72666127904873,8,6,84.56820541262147,62.50803782769976,0.5512756210033474,1
4312,2,1,666,,34.07364452436688,10,1,53.145872623237125,37.93700986473656,0.3113544378840272,0
4313,4,2,160,212.0,61.440803245123845,10,10,53.72534503680331,85.08001209548208,0.7035084564917463,1
4314,4,1,401,,86.02257755281082,15,8,60.54192714181752,17.88021223140033,0.8029528019202511,0
4315,4,2,247,,21.719488391481864,1,8,69.02407743486901,74.34202588808662,0.3530844195992229,0
4316,1,2,430,,92.85135645815625,6,0,64.2278973368806,57.451240518634286,0.4092849936477598,0
4317,4,2,490,580.0,73.67233946728769,9,7,61.33949401910344,87.96517867203984,0.6280317273641648,1
4318,4,2,518,565.0,66.91265574541822,19,3,70.47230822557869,67.94136572782229,0.638602792192991,1
4319,3,1,529,576.0,33.94360781823226,15,3,93.29923837918054,81.50948516495777,0.4609154649244506,1
4320,3,1,423,,29.708751871770044,4,10,61.47559572269471,95.3492894125565,0.49665346309433595,0
4321,1,2,574,586.0,60.7608079260928,14,4,93.65202949088452,84.73329279468584,0.567886952491586,1
4322,2,2,285,357.0,50.75221306548029,0,10,86.08953649848453,78.03863820031764,0.5008495332684507,1
4323,5,2,35,108.0,79.64403828419277,11,6,67.41852991971516,70.81391361679589,0.64814117772948,1
4324,1,1,722,,13.56666970974346,19,4,75.02002962367048,11.812878483383171,0.49229686525109945,0
