ResourceSK,id_site,code_module,code_presentation,activity_type,week_from,week_to,resource_full_id,activity_category
3725,551028,EEE,2013J,oucontent,26.0,26.0,EEE_2013J_551028,Other
3726,551060,EEE,2013J,oucontent,10.0,10.0,EEE_2013J_551060,Other
3727,551131,EEE,2013J,resource,,,EEE_2013J_551131,Content
3728,551024,EEE,2013J,oucontent,7.0,7.0,EEE_2013J_551024,Other
3729,551057,EEE,2013J,oucontent,,,EEE_2013J_551057,Other
3730,551128,EEE,2013J,resource,,,EEE_2013J_551128,Content
3731,551173,EEE,2013J,subpage,,,EEE_2013J_551173,Content
3732,551020,EEE,2013J,oucontent,,,EEE_2013J_551020,Other
3733,551054,EEE,2013J,oucontent,,,EEE_2013J_551054,Other
3734,551125,EEE,2013J,resource,,,EEE_2013J_551125,Content
3735,551170,EEE,2013J,subpage,,,EEE_2013J_551170,Content
3736,551014,EEE,2013J,forumng,,,EEE_2013J_551014,Discussion
3737,551051,EEE,2013J,oucontent,,,EEE_2013J_551051,Other
3738,551122,EEE,2013J,resource,,,EEE_2013J_551122,Content
3739,551167,EEE,2013J,subpage,,,EEE_2013J_551167,Content
3740,551011,EEE,2013J,forumng,,,EEE_2013J_551011,Discussion
3741,551048,EEE,2013J,oucontent,3.0,3.0,EEE_2013J_551048,Other
3742,551119,EEE,2013J,resource,,,EEE_2013J_551119,Content
3743,551162,EEE,2013J,url,,,EEE_2013J_551162,Content
3744,551077,EEE,2013J,page,,,EEE_2013J_551077,Content
3745,551159,EEE,2013J,url,,,EEE_2013J_551159,Content
3746,551045,EEE,2013J,oucontent,6.0,6.0,EEE_2013J_551045,Other
3747,551074,EEE,2013J,page,,,EEE_2013J_551074,Content
3748,551147,EEE,2013J,resource,,,EEE_2013J_551147,Content
3749,551154,EEE,2013J,resource,,,EEE_2013J_551154,Content
3750,551041,EEE,2013J,oucontent,18.0,18.0,EEE_2013J_551041,Other
3751,551071,EEE,2013J,oucontent,,,EEE_2013J_551071,Other
3752,551143,EEE,2013J,resource,,,EEE_2013J_551143,Content
3753,551150,EEE,2013J,resource,,,EEE_2013J_551150,Content
3754,551038,EEE,2013J,oucontent,17.0,17.0,EEE_2013J_551038,Other
3755,551068,EEE,2013J,oucontent,14.0,14.0,EEE_2013J_551068,Other
3756,551140,EEE,2013J,resource,,,EEE_2013J_551140,Content
3757,551035,EEE,2013J,oucontent,23.0,23.0,EEE_2013J_551035,Other
3758,551065,EEE,2013J,oucontent,1.0,1.0,EEE_2013J_551065,Other
3759,551136,EEE,2013J,resource,,,EEE_2013J_551136,Content
3760,551031,EEE,2013J,oucontent,12.0,12.0,EEE_2013J_551031,Other
3761,551062,EEE,2013J,oucontent,27.0,27.0,EEE_2013J_551062,Other
3762,551133,EEE,2013J,resource,,,EEE_2013J_551133,Content
3763,551027,EEE,2013J,oucontent,9.0,9.0,EEE_2013J_551027,Other
3764,551059,EEE,2013J,oucontent,,,EEE_2013J_551059,Other
3765,551130,EEE,2013J,resource,,,EEE_2013J_551130,Content
3766,551177,EEE,2013J,dualpane,,,EEE_2013J_551177,Other
3767,551023,EEE,2013J,oucontent,,,EEE_2013J_551023,Other
3768,551056,EEE,2013J,oucontent,15.0,15.0,EEE_2013J_551056,Other
3769,551127,EEE,2013J,resource,,,EEE_2013J_551127,Content
3770,551172,EEE,2013J,subpage,,,EEE_2013J_551172,Content
3771,551019,EEE,2013J,oucontent,,,EEE_2013J_551019,Other
3772,551053,EEE,2013J,oucontent,1.0,1.0,EEE_2013J_551053,Other
3773,551124,EEE,2013J,resource,,,EEE_2013J_551124,Content
3774,551169,EEE,2013J,subpage,,,EEE_2013J_551169,Content
3775,551013,EEE,2013J,forumng,,,EEE_2013J_551013,Discussion
3776,551050,EEE,2013J,oucontent,5.0,5.0,EEE_2013J_551050,Other
3777,551121,EEE,2013J,resource,,,EEE_2013J_551121,Content
3778,551166,EEE,2013J,url,,,EEE_2013J_551166,Content
3779,551010,EEE,2013J,homepage,,,EEE_2013J_551010,Content
3780,551079,EEE,2013J,quiz,,,EEE_2013J_551079,Assessment
3781,551161,EEE,2013J,url,,,EEE_2013J_551161,Content
3782,551047,EEE,2013J,oucontent,,,EEE_2013J_551047,Other
3783,551076,EEE,2013J,page,,,EEE_2013J_551076,Content
3784,551149,EEE,2013J,resource,,,EEE_2013J_551149,Content
3785,551158,EEE,2013J,url,,,EEE_2013J_551158,Content
3786,551044,EEE,2013J,oucontent,,,EEE_2013J_551044,Other
3787,551073,EEE,2013J,ouwiki,,,EEE_2013J_551073,Other
3788,551145,EEE,2013J,resource,,,EEE_2013J_551145,Content
3789,551152,EEE,2013J,resource,,,EEE_2013J_551152,Content
3790,551040,EEE,2013J,oucontent,,,EEE_2013J_551040,Other
3791,551070,EEE,2013J,oucontent,11.0,11.0,EEE_2013J_551070,Other
3792,551142,EEE,2013J,resource,,,EEE_2013J_551142,Content
3793,551037,EEE,2013J,oucontent,24.0,24.0,EEE_2013J_551037,Other
3794,551067,EEE,2013J,oucontent,4.0,4.0,EEE_2013J_551067,Other
3795,551139,EEE,2013J,resource,,,EEE_2013J_551139,Content
3796,551033,EEE,2013J,oucontent,,,EEE_2013J_551033,Other
3797,551064,EEE,2013J,oucontent,,,EEE_2013J_551064,Other
3798,551135,EEE,2013J,resource,,,EEE_2013J_551135,Content
3799,551029,EEE,2013J,oucontent,,,EEE_2013J_551029,Other
3800,551061,EEE,2013J,oucontent,8.0,8.0,EEE_2013J_551061,Other
3801,551132,EEE,2013J,resource,,,EEE_2013J_551132,Content
3802,551026,EEE,2013J,oucontent,,,EEE_2013J_551026,Other
3803,551058,EEE,2013J,oucontent,,,EEE_2013J_551058,Other
3804,551129,EEE,2013J,resource,,,EEE_2013J_551129,Content
3805,551175,EEE,2013J,oucollaborate,,,EEE_2013J_551175,Other
3806,551021,EEE,2013J,oucontent,20.0,20.0,EEE_2013J_551021,Other
3807,790923,EEE,2014B,subpage,,,EEE_2014B_790923,Content
3808,790831,EEE,2014B,oucontent,,,EEE_2014B_790831,Other
3809,790873,EEE,2014B,resource,,,EEE_2014B_790873,Content
3810,790908,EEE,2014B,resource,,,EEE_2014B_790908,Content
3811,790828,EEE,2014B,oucontent,,,EEE_2014B_790828,Other
3812,790870,EEE,2014B,page,,,EEE_2014B_790870,Content
3813,790904,EEE,2014B,resource,,,EEE_2014B_790904,Content
3814,790825,EEE,2014B,oucontent,,,EEE_2014B_790825,Other
3815,790866,EEE,2014B,ouwiki,,,EEE_2014B_790866,Other
3816,790900,EEE,2014B,resource,,,EEE_2014B_790900,Content
3817,790822,EEE,2014B,oucontent,19.0,19.0,EEE_2014B_790822,Other
3818,790861,EEE,2014B,oucontent,14.0,14.0,EEE_2014B_790861,Other
3819,790896,EEE,2014B,resource,,,EEE_2014B_790896,Content
3820,790819,EEE,2014B,oucontent,9.0,9.0,EEE_2014B_790819,Other
3821,790854,EEE,2014B,oucontent,6.0,6.0,EEE_2014B_790854,Other
3822,790893,EEE,2014B,resource,,,EEE_2014B_790893,Content
3823,936763,EEE,2014B,url,,,EEE_2014B_936763,Content
3824,790815,EEE,2014B,oucontent,12.0,12.0,EEE_2014B_790815,Other
3825,790849,EEE,2014B,oucontent,,,EEE_2014B_790849,Other
3826,790890,EEE,2014B,resource,,,EEE_2014B_790890,Content
3827,924383,EEE,2014B,forumng,,,EEE_2014B_924383,Discussion
3828,790812,EEE,2014B,oucontent,15.0,15.0,EEE_2014B_790812,Other
3829,790846,EEE,2014B,oucontent,20.0,20.0,EEE_2014B_790846,Other
3830,790886,EEE,2014B,resource,,,EEE_2014B_790886,Content
3831,790939,EEE,2014B,oucollaborate,,,EEE_2014B_790939,Other
3832,790809,EEE,2014B,quiz,,,EEE_2014B_790809,Assessment
3833,790843,EEE,2014B,oucontent,24.0,24.0,EEE_2014B_790843,Other
3834,790936,EEE,2014B,url,,,EEE_2014B_790936,Content
3835,790739,EEE,2014B,forumng,,,EEE_2014B_790739,Discussion
3836,790839,EEE,2014B,oucontent,,,EEE_2014B_790839,Other
3837,790882,EEE,2014B,resource,,,EEE_2014B_790882,Content
3838,790932,EEE,2014B,url,,,EEE_2014B_790932,Content
3839,790732,EEE,2014B,homepage,,,EEE_2014B_790732,Content
3840,790836,EEE,2014B,oucontent,,,EEE_2014B_790836,Other
3841,790879,EEE,2014B,resource,,,EEE_2014B_790879,Content
3842,790925,EEE,2014B,subpage,,,EEE_2014B_790925,Content
3843,790833,EEE,2014B,oucontent,11.0,11.0,EEE_2014B_790833,Other
3844,790875,EEE,2014B,resource,,,EEE_2014B_790875,Content
3845,790922,EEE,2014B,subpage,,,EEE_2014B_790922,Content
3846,790830,EEE,2014B,oucontent,,,EEE_2014B_790830,Other
3847,790872,EEE,2014B,resource,,,EEE_2014B_790872,Content
3848,790907,EEE,2014B,resource,,,EEE_2014B_790907,Content
3849,790827,EEE,2014B,oucontent,,,EEE_2014B_790827,Other
3850,790869,EEE,2014B,page,,,EEE_2014B_790869,Content
3851,790903,EEE,2014B,resource,,,EEE_2014B_790903,Content
3852,790824,EEE,2014B,oucontent,5.0,5.0,EEE_2014B_790824,Other
3853,790863,EEE,2014B,ouwiki,,,EEE_2014B_790863,Other
3854,790899,EEE,2014B,resource,,,EEE_2014B_790899,Content
3855,790821,EEE,2014B,oucontent,18.0,18.0,EEE_2014B_790821,Other
3856,790856,EEE,2014B,oucontent,13.0,13.0,EEE_2014B_790856,Other
3857,790895,EEE,2014B,resource,,,EEE_2014B_790895,Content
3858,790818,EEE,2014B,oucontent,,,EEE_2014B_790818,Other
3859,790853,EEE,2014B,oucontent,3.0,3.0,EEE_2014B_790853,Other
3860,790892,EEE,2014B,resource,,,EEE_2014B_790892,Content
3861,924388,EEE,2014B,resource,,,EEE_2014B_924388,Content
3862,790814,EEE,2014B,oucontent,,,EEE_2014B_790814,Other
3863,790848,EEE,2014B,oucontent,10.0,10.0,EEE_2014B_790848,Other
3864,790888,EEE,2014B,resource,,,EEE_2014B_790888,Content
3865,790941,EEE,2014B,dualpane,,,EEE_2014B_790941,Other
3866,790811,EEE,2014B,oucontent,,,EEE_2014B_790811,Other
3867,790845,EEE,2014B,oucontent,17.0,17.0,EEE_2014B_790845,Other
3868,790938,EEE,2014B,url,,,EEE_2014B_790938,Content
3869,790808,EEE,2014B,quiz,,,EEE_2014B_790808,Assessment
3870,790842,EEE,2014B,oucontent,,,EEE_2014B_790842,Other
3871,790885,EEE,2014B,resource,,,EEE_2014B_790885,Content
3872,790934,EEE,2014B,url,,,EEE_2014B_790934,Content
3873,790738,EEE,2014B,forumng,,,EEE_2014B_790738,Discussion
3874,790838,EEE,2014B,oucontent,7.0,7.0,EEE_2014B_790838,Other
3875,790881,EEE,2014B,resource,,,EEE_2014B_790881,Content
3876,790927,EEE,2014B,subpage,,,EEE_2014B_790927,Content
3877,790835,EEE,2014B,oucontent,1.0,1.0,EEE_2014B_790835,Other
3878,790878,EEE,2014B,resource,,,EEE_2014B_790878,Content
3879,790924,EEE,2014B,subpage,,,EEE_2014B_790924,Content
3880,790832,EEE,2014B,oucontent,,,EEE_2014B_790832,Other
3881,790874,EEE,2014B,resource,,,EEE_2014B_790874,Content
3882,790921,EEE,2014B,subpage,,,EEE_2014B_790921,Content
3883,790829,EEE,2014B,oucontent,26.0,26.0,EEE_2014B_790829,Other
3884,790871,EEE,2014B,page,,,EEE_2014B_790871,Content
3885,790905,EEE,2014B,resource,,,EEE_2014B_790905,Content
3886,790826,EEE,2014B,oucontent,,,EEE_2014B_790826,Other
3887,790868,EEE,2014B,page,,,EEE_2014B_790868,Content
3888,790901,EEE,2014B,resource,,,EEE_2014B_790901,Content
3889,790823,EEE,2014B,oucontent,4.0,4.0,EEE_2014B_790823,Other
3890,790862,EEE,2014B,oucontent,,,EEE_2014B_790862,Other
3891,790897,EEE,2014B,resource,,,EEE_2014B_790897,Content
3892,790820,EEE,2014B,oucontent,2.0,2.0,EEE_2014B_790820,Other
3893,790855,EEE,2014B,oucontent,25.0,25.0,EEE_2014B_790855,Other
3894,790894,EEE,2014B,resource,,,EEE_2014B_790894,Content
3895,790816,EEE,2014B,oucontent,23.0,23.0,EEE_2014B_790816,Other
3896,790850,EEE,2014B,oucontent,,,EEE_2014B_790850,Other
3897,790891,EEE,2014B,resource,,,EEE_2014B_790891,Content
3898,924387,EEE,2014B,oucontent,,,EEE_2014B_924387,Other
3899,790813,EEE,2014B,oucontent,22.0,22.0,EEE_2014B_790813,Other
3900,790847,EEE,2014B,oucontent,,,EEE_2014B_790847,Other
3901,790887,EEE,2014B,resource,,,EEE_2014B_790887,Content
3902,790940,EEE,2014B,oucollaborate,,,EEE_2014B_790940,Other
3903,790810,EEE,2014B,oucontent,27.0,27.0,EEE_2014B_790810,Other
3904,790844,EEE,2014B,oucontent,,,EEE_2014B_790844,Other
3905,790937,EEE,2014B,url,,,EEE_2014B_790937,Content
3906,790740,EEE,2014B,forumng,,,EEE_2014B_790740,Discussion
3907,790841,EEE,2014B,oucontent,,,EEE_2014B_790841,Other
3908,790884,EEE,2014B,resource,,,EEE_2014B_790884,Content
3909,790933,EEE,2014B,url,,,EEE_2014B_790933,Content
3910,790737,EEE,2014B,forumng,,,EEE_2014B_790737,Discussion
3911,790837,EEE,2014B,oucontent,8.0,8.0,EEE_2014B_790837,Other
3912,790880,EEE,2014B,resource,,,EEE_2014B_790880,Content
3913,790926,EEE,2014B,subpage,,,EEE_2014B_790926,Content
3914,790834,EEE,2014B,oucontent,1.0,1.0,EEE_2014B_790834,Other
3915,790877,EEE,2014B,resource,,,EEE_2014B_790877,Content
3916,832664,EEE,2014J,oucontent,8.0,8.0,EEE_2014J_832664,Other
3917,832716,EEE,2014J,resource,,,EEE_2014J_832716,Content
3918,832754,EEE,2014J,resource,,,EEE_2014J_832754,Content
3919,832661,EEE,2014J,oucontent,5.0,5.0,EEE_2014J_832661,Other
3920,832712,EEE,2014J,quiz,,,EEE_2014J_832712,Assessment
3921,832751,EEE,2014J,resource,,,EEE_2014J_832751,Content
3922,832658,EEE,2014J,oucontent,2.0,2.0,EEE_2014J_832658,Other
3923,832708,EEE,2014J,page,,,EEE_2014J_832708,Content
3924,832748,EEE,2014J,resource,,,EEE_2014J_832748,Content
3925,1077905,EEE,2014J,url,,,EEE_2014J_1077905,Content
3926,832655,EEE,2014J,oucontent,,,EEE_2014J_832655,Other
3927,832701,EEE,2014J,oucontent,23.0,23.0,EEE_2014J_832701,Other
3928,832745,EEE,2014J,resource,,,EEE_2014J_832745,Content
3929,1071060,EEE,2014J,forumng,,,EEE_2014J_1071060,Discussion
3930,832649,EEE,2014J,oucontent,,,EEE_2014J_832649,Other
3931,832694,EEE,2014J,oucontent,21.0,21.0,EEE_2014J_832694,Other
3932,832742,EEE,2014J,resource,,,EEE_2014J_832742,Content
3933,973720,EEE,2014J,ouwiki,,,EEE_2014J_973720,Other
3934,832642,EEE,2014J,oucontent,,,EEE_2014J_832642,Other
3935,832687,EEE,2014J,oucontent,,,EEE_2014J_832687,Other
3936,832739,EEE,2014J,resource,,,EEE_2014J_832739,Content
3937,832783,EEE,2014J,url,,,EEE_2014J_832783,Content
3938,832638,EEE,2014J,oucontent,25.0,25.0,EEE_2014J_832638,Other
3939,832680,EEE,2014J,oucontent,18.0,18.0,EEE_2014J_832680,Other
3940,832736,EEE,2014J,resource,,,EEE_2014J_832736,Content
3941,832780,EEE,2014J,url,,,EEE_2014J_832780,Content
3942,832568,EEE,2014J,forumng,,,EEE_2014J_832568,Discussion
3943,832675,EEE,2014J,oucontent,,,EEE_2014J_832675,Other
3944,832733,EEE,2014J,resource,,,EEE_2014J_832733,Content
3945,832776,EEE,2014J,oucollaborate,,,EEE_2014J_832776,Other
3946,832565,EEE,2014J,homepage,,,EEE_2014J_832565,Content
3947,832672,EEE,2014J,oucontent,13.0,13.0,EEE_2014J_832672,Other
3948,832730,EEE,2014J,resource,,,EEE_2014J_832730,Content
3949,832763,EEE,2014J,subpage,,,EEE_2014J_832763,Content
3950,832669,EEE,2014J,oucontent,,,EEE_2014J_832669,Other
3951,832727,EEE,2014J,resource,,,EEE_2014J_832727,Content
3952,832760,EEE,2014J,subpage,,,EEE_2014J_832760,Content
3953,832666,EEE,2014J,oucontent,9.0,9.0,EEE_2014J_832666,Other
3954,832718,EEE,2014J,resource,,,EEE_2014J_832718,Content
3955,832756,EEE,2014J,resource,,,EEE_2014J_832756,Content
3956,832663,EEE,2014J,oucontent,10.0,10.0,EEE_2014J_832663,Other
3957,832715,EEE,2014J,resource,,,EEE_2014J_832715,Content
3958,832753,EEE,2014J,resource,,,EEE_2014J_832753,Content
3959,832660,EEE,2014J,oucontent,4.0,4.0,EEE_2014J_832660,Other
3960,832711,EEE,2014J,page,,,EEE_2014J_832711,Content
3961,832750,EEE,2014J,resource,,,EEE_2014J_832750,Content
3962,832657,EEE,2014J,oucontent,1.0,1.0,EEE_2014J_832657,Other
3963,832706,EEE,2014J,ouwiki,,,EEE_2014J_832706,Other
3964,832747,EEE,2014J,resource,,,EEE_2014J_832747,Content
3965,1076553,EEE,2014J,oucontent,,,EEE_2014J_1076553,Other
3966,832654,EEE,2014J,oucontent,1.0,1.0,EEE_2014J_832654,Other
3967,832700,EEE,2014J,oucontent,27.0,27.0,EEE_2014J_832700,Other
3968,832744,EEE,2014J,resource,,,EEE_2014J_832744,Content
3969,988994,EEE,2014J,oucollaborate,,,EEE_2014J_988994,Other
3970,832644,EEE,2014J,oucontent,,,EEE_2014J_832644,Other
3971,832692,EEE,2014J,oucontent,,,EEE_2014J_832692,Other
3972,832741,EEE,2014J,resource,,,EEE_2014J_832741,Content
3973,973719,EEE,2014J,ouwiki,,,EEE_2014J_973719,Other
3974,832641,EEE,2014J,oucontent,,,EEE_2014J_832641,Other
3975,832685,EEE,2014J,oucontent,,,EEE_2014J_832685,Other
3976,832738,EEE,2014J,resource,,,EEE_2014J_832738,Content
3977,832782,EEE,2014J,url,,,EEE_2014J_832782,Content
3978,832637,EEE,2014J,oucontent,24.0,24.0,EEE_2014J_832637,Other
3979,832679,EEE,2014J,oucontent,15.0,15.0,EEE_2014J_832679,Other
3980,832735,EEE,2014J,resource,,,EEE_2014J_832735,Content
3981,832779,EEE,2014J,url,,,EEE_2014J_832779,Content
3982,832567,EEE,2014J,forumng,,,EEE_2014J_832567,Discussion
3983,832674,EEE,2014J,oucontent,,,EEE_2014J_832674,Other
3984,832732,EEE,2014J,resource,,,EEE_2014J_832732,Content
3985,832775,EEE,2014J,oucollaborate,,,EEE_2014J_832775,Other
3986,832671,EEE,2014J,oucontent,12.0,12.0,EEE_2014J_832671,Other
3987,832729,EEE,2014J,resource,,,EEE_2014J_832729,Content
3988,832762,EEE,2014J,subpage,,,EEE_2014J_832762,Content
3989,832668,EEE,2014J,oucontent,1.0,1.0,EEE_2014J_832668,Other
3990,832726,EEE,2014J,resource,,,EEE_2014J_832726,Content
3991,832758,EEE,2014J,subpage,,,EEE_2014J_832758,Content
3992,832665,EEE,2014J,oucontent,7.0,7.0,EEE_2014J_832665,Other
3993,832717,EEE,2014J,resource,,,EEE_2014J_832717,Content
3994,832755,EEE,2014J,resource,,,EEE_2014J_832755,Content
3995,832662,EEE,2014J,oucontent,6.0,6.0,EEE_2014J_832662,Other
3996,832713,EEE,2014J,quiz,,,EEE_2014J_832713,Assessment
3997,832752,EEE,2014J,resource,,,EEE_2014J_832752,Content
3998,832659,EEE,2014J,oucontent,3.0,3.0,EEE_2014J_832659,Other
3999,832709,EEE,2014J,page,,,EEE_2014J_832709,Content
4000,832749,EEE,2014J,resource,,,EEE_2014J_832749,Content
4001,832656,EEE,2014J,oucontent,,,EEE_2014J_832656,Other
4002,832704,EEE,2014J,oucontent,26.0,26.0,EEE_2014J_832704,Other
4003,832746,EEE,2014J,resource,,,EEE_2014J_832746,Content
4004,1073191,EEE,2014J,resource,,,EEE_2014J_1073191,Content
4005,832651,EEE,2014J,oucontent,,,EEE_2014J_832651,Other
4006,832695,EEE,2014J,oucontent,19.0,19.0,EEE_2014J_832695,Other
4007,832743,EEE,2014J,resource,,,EEE_2014J_832743,Content
4008,988993,EEE,2014J,oucollaborate,,,EEE_2014J_988993,Other
4009,832643,EEE,2014J,oucontent,,,EEE_2014J_832643,Other
4010,832691,EEE,2014J,oucontent,,,EEE_2014J_832691,Other
4011,832740,EEE,2014J,resource,,,EEE_2014J_832740,Content
4012,832784,EEE,2014J,dualpane,,,EEE_2014J_832784,Other
4013,832639,EEE,2014J,oucontent,,,EEE_2014J_832639,Other
4014,832682,EEE,2014J,oucontent,20.0,20.0,EEE_2014J_832682,Other
4015,832737,EEE,2014J,resource,,,EEE_2014J_832737,Content
4016,832781,EEE,2014J,url,,,EEE_2014J_832781,Content
4017,832569,EEE,2014J,forumng,,,EEE_2014J_832569,Discussion
4018,832676,EEE,2014J,oucontent,,,EEE_2014J_832676,Other
4019,832734,EEE,2014J,resource,,,EEE_2014J_832734,Content
4020,832777,EEE,2014J,url,,,EEE_2014J_832777,Content
4021,832566,EEE,2014J,forumng,,,EEE_2014J_832566,Discussion
4022,832673,EEE,2014J,oucontent,16.0,16.0,EEE_2014J_832673,Other
4023,832731,EEE,2014J,resource,,,EEE_2014J_832731,Content
4024,832764,EEE,2014J,subpage,,,EEE_2014J_832764,Content
4025,832670,EEE,2014J,oucontent,11.0,11.0,EEE_2014J_832670,Other
4026,832728,EEE,2014J,resource,,,EEE_2014J_832728,Content
4027,832761,EEE,2014J,subpage,,,EEE_2014J_832761,Content
4028,832667,EEE,2014J,oucontent,28.0,28.0,EEE_2014J_832667,Other
4029,832725,EEE,2014J,resource,,,EEE_2014J_832725,Content
4030,832757,EEE,2014J,subpage,,,EEE_2014J_832757,Content
4031,527494,FFF,2013B,resource,,,FFF_2013B_527494,Content
4032,527181,FFF,2013B,subpage,,,FFF_2013B_527181,Content
4033,526812,FFF,2013B,oucontent,,,FFF_2013B_526812,Other
4034,527352,FFF,2013B,url,1.0,1.0,FFF_2013B_527352,Content
4035,527216,FFF,2013B,subpage,,,FFF_2013B_527216,Content
4036,527386,FFF,2013B,resource,,,FFF_2013B_527386,Content
4037,527253,FFF,2013B,url,,,FFF_2013B_527253,Content
4038,527427,FFF,2013B,resource,,,FFF_2013B_527427,Content
4039,527109,FFF,2013B,quiz,,,FFF_2013B_527109,Assessment
4040,526745,FFF,2013B,oucontent,,,FFF_2013B_526745,Other
4041,527285,FFF,2013B,url,,,FFF_2013B_527285,Content
4042,527462,FFF,2013B,resource,,,FFF_2013B_527462,Content
4043,527142,FFF,2013B,page,,,FFF_2013B_527142,Content
4044,526779,FFF,2013B,oucontent,,,FFF_2013B_526779,Other
4045,527317,FFF,2013B,url,,,FFF_2013B_527317,Content
4046,527491,FFF,2013B,resource,,,FFF_2013B_527491,Content
4047,527178,FFF,2013B,subpage,,,FFF_2013B_527178,Content
4048,526809,FFF,2013B,oucontent,,,FFF_2013B_526809,Other
4049,527349,FFF,2013B,url,,,FFF_2013B_527349,Content
4050,527526,FFF,2013B,dataplus,,,FFF_2013B_527526,Other
4051,527213,FFF,2013B,subpage,,,FFF_2013B_527213,Content
4052,527383,FFF,2013B,resource,,,FFF_2013B_527383,Content
4053,527250,FFF,2013B,url,,,FFF_2013B_527250,Content
4054,527424,FFF,2013B,resource,,,FFF_2013B_527424,Content
4055,527106,FFF,2013B,quiz,,,FFF_2013B_527106,Assessment
4056,526742,FFF,2013B,oucontent,,,FFF_2013B_526742,Other
4057,527282,FFF,2013B,url,,,FFF_2013B_527282,Content
4058,527459,FFF,2013B,resource,,,FFF_2013B_527459,Content
4059,527139,FFF,2013B,page,,,FFF_2013B_527139,Content
4060,526776,FFF,2013B,oucontent,,,FFF_2013B_526776,Other
4061,527314,FFF,2013B,url,,,FFF_2013B_527314,Content
4062,527175,FFF,2013B,subpage,,,FFF_2013B_527175,Content
4063,526806,FFF,2013B,oucontent,,,FFF_2013B_526806,Other
4064,527345,FFF,2013B,url,,,FFF_2013B_527345,Content
4065,527523,FFF,2013B,dataplus,,,FFF_2013B_527523,Other
4066,527210,FFF,2013B,subpage,,,FFF_2013B_527210,Content
4067,527380,FFF,2013B,resource,,,FFF_2013B_527380,Content
4068,527247,FFF,2013B,url,,,FFF_2013B_527247,Content
4069,527421,FFF,2013B,resource,,,FFF_2013B_527421,Content
4070,526861,FFF,2013B,oucontent,,,FFF_2013B_526861,Other
4071,526739,FFF,2013B,forumng,,,FFF_2013B_526739,Discussion
4072,527279,FFF,2013B,url,,,FFF_2013B_527279,Content
4073,527456,FFF,2013B,resource,,,FFF_2013B_527456,Content
4074,527136,FFF,2013B,page,,,FFF_2013B_527136,Content
4075,526773,FFF,2013B,oucontent,,,FFF_2013B_526773,Other
4076,527311,FFF,2013B,url,,,FFF_2013B_527311,Content
4077,527488,FFF,2013B,resource,,,FFF_2013B_527488,Content
4078,527171,FFF,2013B,subpage,,,FFF_2013B_527171,Content
4079,526802,FFF,2013B,oucontent,,,FFF_2013B_526802,Other
4080,527342,FFF,2013B,url,,,FFF_2013B_527342,Content
4081,527519,FFF,2013B,ouelluminate,,,FFF_2013B_527519,Other
4082,527207,FFF,2013B,subpage,,,FFF_2013B_527207,Content
4083,527377,FFF,2013B,resource,,,FFF_2013B_527377,Content
4084,527244,FFF,2013B,url,,,FFF_2013B_527244,Content
4085,527418,FFF,2013B,resource,,,FFF_2013B_527418,Content
4086,526858,FFF,2013B,oucontent,,,FFF_2013B_526858,Other
4087,526735,FFF,2013B,forumng,,,FFF_2013B_526735,Discussion
4088,527276,FFF,2013B,url,,,FFF_2013B_527276,Content
4089,527453,FFF,2013B,resource,,,FFF_2013B_527453,Content
